territoire,ligne,nom_ligne,arret_id,code,arret,latitude,longitude
TàD Dimanche,TàD,TàD Dimanche,IDFM:16738,,Gymnase,48.86856101441343,2.632603100664278
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16738,,Gymnase,48.86856101441343,2.632603100664278
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16737,,Gymnase,48.868864137660594,2.6317421335131446
TàD Dimanche,TàD,TàD Dimanche,IDFM:16737,,Gymnase,48.868864137660594,2.6317421335131446
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16737,,Gymnase,48.868864137660594,2.6317421335131446
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419726,,Gymnase,49.061201181210784,2.4994876279453524
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419599,,Gymnase,49.0612647472218,2.499637526462715
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:35366,,Gymnase,48.555670011277684,2.3686707073783384
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:415757,,Général Leclerc,49.05702476698401,2.500622450079724
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29589,,Gérocourt Centre,49.1029148050073,2.0565299392518916
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29570,,Gérocourt Centre,49.10291394554579,2.056420398313648
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41902,,Gérocourt Chapelle,49.10173866187653,2.056756756511661
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41901,,Gérocourt Chapelle,49.101584856758485,2.056636306771153
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419696,,Hameau de Prieuré,49.084463659487085,2.50413642312413
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38188,,Hameau des Cèdres,49.090016568471654,2.501044045482967
TàD Goêle,TàD,TàD Goêle,IDFM:38276,,Hamel,49.05235460626136,2.659032280257006
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:462408,,Haut de Vigne 1,48.5533743204745,2.363278177522366
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:35364,,Haut de Vigne 2,48.554192597042984,2.3632140355253366
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423519,,Haute Grève,49.096293691187874,2.503489301122689
TàD 4595,TàD 4595,TàD 4595,IDFM:3175,,Hautes Fleurances,48.63068997033489,2.283886452605749
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32774,,Hautes Groux,49.00474438204877,1.8765988164087775
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32773,,Hautes Groux,49.00478085800684,1.8766527040020977
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37998,,Henri Dunant,49.03700359498103,2.4639021570043895
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:28350,,Henri Sellier,49.007611570653644,2.3981303935841405
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:39650,,Henri Sellier,49.008322462363815,2.3982315090907638
TàD Goêle,TàD,TàD Goêle,IDFM:38249,,Herse d'Or,49.05945547937489,2.694887822605155
TàD Goêle,TàD,TàD Goêle,IDFM:38248,,Herse d'Or,49.05947321901439,2.6947919426671203
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:415839,,Hildevert,49.07084318744483,2.81649593201718
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:424995,,Honoré de Balzac,48.939217547286965,2.6123515772444867
TàD 6131,TàD 6131,TàD 6131,IDFM:12751,,Hubert Georgette,48.79704660120747,2.185502138409148
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41563,,Héréville Transformateur,49.170388893926884,2.11728024249352
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:8623,,Hôpital Administration,49.06139958062752,2.0939978632212792
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:8689,,Hôpital Administration,49.0609389811071,2.0937322372443297
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40717,,Hôpital Ballanger,48.95130192117792,2.529014654210002
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:462428,,Hôpital Ballanger,48.95109670414091,2.529425309321506
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:424888,,Hôpital de Gonesse,48.99463431182776,2.4522755222403596
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:424888,,Hôpital de Gonesse,48.99463431182776,2.4522755222403596
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:424887,,Hôpital de Gonesse,48.994709793594375,2.451083103112009
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:494504,,Hôpital de Meulan,49.003388403872535,1.9099661055570682
TàD 3144,TàD 3144,TàD 3144,IDFM:19767,,Hôpital Forcilles,48.72259314412418,2.6159030146977744
TàD 4308,TàD 4308,TàD 4308,IDFM:9478,,Hôpital Georges Clemenceau,48.52308303194665,2.432130710424947
TàD 4318,TàD 4318,TàD 4318,IDFM:9478,,Hôpital Georges Clemenceau,48.52308303194665,2.432130710424947
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:23085,,Hôpital Simone Veil,48.99971217882621,2.2694115570342337
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:422478,,Hôpital Simone Veil,49.00061092602333,2.269330582149521
TàD 4306,TàD 4306,TàD 4306,IDFM:415582,,Hôtel de Ville,48.45820477572823,2.322799226902036
TàD 4306,TàD 4306,TàD 4306,IDFM:415579,,Hôtel de Ville,48.4584234533233,2.3232833434785527
TàD 4306,TàD 4306,TàD 4306,IDFM:11833,,Hôtel de Ville,48.48235165653134,2.3486047821410474
TàD 4308,TàD 4308,TàD 4308,IDFM:21574,,IME,48.511277916846545,2.460596598314186
TàD 4308,TàD 4308,TàD 4308,IDFM:21573,,IME,48.51152678138292,2.4599306032999766
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:8491,,Imprimerie Nationale,48.60292971500915,2.371437541418495
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19397,,IUT,48.97537415428002,2.5596131785751206
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19230,,IUT,48.97580497175416,2.559390963416701
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:37994,,Jacques Decour,48.976798930829524,2.413486699160484
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38591,,Jacques Decour,48.97699541794071,2.4132112660658964
TàD 4344,TàD 4344,TàD 4344,IDFM:12910,,Jarcy,48.42594253704653,2.3855581557869834
TàD 4344,TàD 4344,TàD 4344,IDFM:12904,,Jarcy,48.42601233545105,2.3851382947609263
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38594,,Jardin Frémin,49.10226431891859,2.5444720584863934
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38593,,Jardin Frémin,49.10219207980609,2.5443905313944897
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:424993,,Jaurès,48.951596964758494,2.5832010160659022
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:10109,,Jean Bullant,49.00348348268345,2.3962100594344795
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:10108,,Jean Bullant,49.00350222236752,2.3963601873113864
TàD 4595,TàD 4595,TàD 4595,IDFM:41687,,Jean Ferrat,48.63315954205308,2.2846940776848212
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:490577,,Jean Guimier,48.949725128405206,2.576392023278536
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:490578,,Jean Guimier,48.94989685043364,2.5766363875172535
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:424039,,Jean Jaurès,48.98390620685502,2.440526743121818
TàD 6131,TàD 6131,TàD 6131,IDFM:29145,,Jean Jaurès,48.79747310836762,2.190028982951522
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:423609,,Jean Jaurès,48.983683764858306,2.441034651009885
TàD 6131,TàD 6131,TàD 6131,IDFM:12753,,Jean Macé,48.797310805984814,2.1886428667799622
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41790,,Jean Moulin,48.982050305018284,2.621322205787294
TàD 4342,TàD 4342,TàD 4342,IDFM:485616,,Jeanne d'Arc,48.43576863363179,2.1572618247903055
TàD 4344,TàD 4344,TàD 4344,IDFM:485616,,Jeanne d'Arc,48.43576863363179,2.1572618247903055
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423531,,Jeannine Pernette,49.07022961266754,2.8150885467504962
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423765,,Jeannine Pernette,49.070104427202224,2.815540597014296
TàD Goêle,TàD,TàD Goêle,IDFM:38278,,Jeu d'Arc,49.05223883374347,2.656269609667948
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38404,,Jeu de Paume,49.0329974268045,2.635241321934771
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423599,,Jeu de Paume,49.03313541224107,2.636266002699716
TàD 4305,TàD 4305,TàD 4305,IDFM:7319,,Jouy,48.45342255129348,2.3641788156893586
TàD 4344,TàD 4344,TàD 4344,IDFM:7319,,Jouy,48.45342255129348,2.3641788156893586
TàD 4305,TàD 4305,TàD 4305,IDFM:7320,,Jouy,48.453539571100116,2.36419092382068
TàD 4344,TàD 4344,TàD 4344,IDFM:7320,,Jouy,48.453539571100116,2.36419092382068
TàD Aigremont - Chambourcy,TàD,TàD Aigremont - Chambourcy,IDFM:485707,,Joyenval,48.90292383659926,2.0312613989031925
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:38004,,Jules Ferry,48.996958354979995,2.429972691712521
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:490645,,Jules Ferry,48.99682529476417,2.4303567992386688
TàD 6131,TàD 6131,TàD 6131,IDFM:426542,,Jules Ferry,48.79748841581844,2.1936228737386005
TàD 6131,TàD 6131,TàD 6131,IDFM:10233,,Jules Ferry,48.797400492332564,2.19258956145303
TàD 4595,TàD 4595,TàD 4595,IDFM:10081,,Julien Hébert,48.632334775342244,2.2896723371160466
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40721,,Jussieu,48.95329669630334,2.549668570698506
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40722,,Jussieu,48.952758851711636,2.5501238193350155
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39277,,L'Ambrésis,48.947071184972266,2.6217652985204776
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19225,,L'Odéon,48.942573951355676,2.570757555116327
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40661,,L'Orme aux Bergers,48.98363956871945,2.6205728604398586
TàD 4305,TàD 4305,TàD 4305,IDFM:24960,,L'Épine,48.53602948618684,2.3432917271272222
TàD 4305,TàD 4305,TàD 4305,IDFM:24961,,L'Épine,48.53647783176951,2.343028736114271
TàD Goêle,TàD,TàD Goêle,IDFM:38348,,La Baste,48.99739067137509,2.7748832675877537
TàD 4308,TàD 4308,TàD 4308,IDFM:9476,,La Bigotte,48.513186570933065,2.451099008531497
TàD 4308,TàD 4308,TàD 4308,IDFM:9477,,La Bigotte,48.513114481018306,2.451072682914128
TàD 4306,TàD 4306,TàD 4306,IDFM:11850,,La Boissière,48.52619176462331,2.2983150922755495
TàD 4306,TàD 4306,TàD 4306,IDFM:11849,,La Boissière,48.52665912430892,2.298241121387279
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485758,,La Briqueterie,48.97101267039213,2.920519151929017
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485756,,La Briqueterie,48.971021771154845,2.9206830442983214
TàD Courtaboeuf,TàD,TàD Courtaboeuf,IDFM:3532,,La Brûlerie,48.68530252443282,2.2184883280523957
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:38142,,La Cerisaie,49.00514173032517,2.388058191152698
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:40595,,La Cerisaie,49.00525248656164,2.38861728512061
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:497123,,La Charmeuse,49.03435945005869,2.47190246529908
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419733,,La Charmeuse,49.03401867397773,2.472111067533405
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:32453,,La Cigale,48.96852479498898,1.9052743380967216
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:32454,,La Cigale,48.968631694666655,1.9051628106228848
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:42060,,La Corbie,49.055275388936856,2.674705364690025
TàD Goêle,TàD,TàD Goêle,IDFM:42060,,La Corbie,49.055275388936856,2.674705364690025
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423703,,La Croix,48.98846661295782,2.54505974348293
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:419276,,La Croix,48.98893455775661,2.5451512932693023
TàD 4306,TàD 4306,TàD 4306,IDFM:492896,,La Croix Boissée,48.51197711483903,2.3438500612206283
TàD 4306,TàD 4306,TàD 4306,IDFM:11853,,La Croix Boissée,48.51204068144472,2.3439575846093277
TàD 4591,TàD 4591,TàD 4591,IDFM:41677,,La Ferme,48.611445251981785,2.256882776032963
TàD 4306,TàD 4306,TàD 4306,IDFM:11855,,La Ferme,48.479599635760565,2.3341602917292117
TàD 4591,TàD 4591,TàD 4591,IDFM:3130,,La Ferme,48.6098847621596,2.256199530736612
TàD 4342,TàD 4342,TàD 4342,IDFM:7313,,La Forêt Sainte Croix,48.384633944471226,2.230709603361623
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29713,,La Garenne,49.13267345223334,2.170772434194744
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29726,,La Garenne,49.132171313128154,2.1709722996048755
TàD 4305,TàD 4305,TàD 4305,IDFM:11856,,La Grenouillère,48.53946742323654,2.3403089950939067
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:38603,,La Halle,49.11336458762843,2.422159299455205
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41579,,La Halte,49.114361947557384,2.1765991262514657
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41582,,La Halte,49.11403688166107,2.1763988309955957
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:476967,,La Jachère,49.00471483871923,1.8811375920369087
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:490502,,La Jachère,49.00467760025974,1.881001703402672
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38343,,La Jalaise,49.07127875899658,2.6774515754245205
TàD Goêle,TàD,TàD Goêle,IDFM:38343,,La Jalaise,49.07127875899658,2.6774515754245205
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423766,,La Jalaise,49.07106270992875,2.6773571215481105
TàD Goêle,TàD,TàD Goêle,IDFM:423766,,La Jalaise,49.07106270992875,2.6773571215481105
TàD 4342,TàD 4342,TàD 4342,IDFM:37103,,La Lieue,48.39165970967162,2.3033118463543314
TàD 4342,TàD 4342,TàD 4342,IDFM:7380,,La Lieue,48.39213595873168,2.303210974047743
TàD 4342,TàD 4342,TàD 4342,IDFM:37104,,La Main Ferme,48.39832838355042,2.3051690116992494
TàD 4342,TàD 4342,TàD 4342,IDFM:7381,,La Main Ferme,48.39780802425595,2.3054190758199513
TàD 4308,TàD 4308,TàD 4308,IDFM:21572,,La Mare,48.52775643237711,2.4928100812580736
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411584,,La Marinière,48.60860023171612,2.3165406813139247
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411583,,La Marinière,48.60857534889318,2.316907255715147
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485753,,La Marne,48.95976759766676,2.913749358105685
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485755,,La Marne,48.959677625002584,2.9136812279588926
TàD 4308,TàD 4308,TàD 4308,IDFM:10276,,La Martinière,48.575298509558685,2.412545700275741
TàD 4318,TàD 4318,TàD 4318,IDFM:10276,,La Martinière,48.575298509558685,2.412545700275741
TàD 4342,TàD 4342,TàD 4342,IDFM:7349,,La Montagne,48.408461191372126,2.2146990022309194
TàD 4344,TàD 4344,TàD 4344,IDFM:7349,,La Montagne,48.408461191372126,2.2146990022309194
TàD 4342,TàD 4342,TàD 4342,IDFM:7350,,La Montagne,48.40825526495122,2.2148507243535716
TàD 4344,TàD 4344,TàD 4344,IDFM:7350,,La Montagne,48.40825526495122,2.2148507243535716
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:419676,,La Muette - Europe,48.97513755578922,2.4157867166613083
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:419587,,La Muette - Europe,48.97532698611652,2.4159075307828037
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29716,,La Naze,49.10106024852299,2.1827261200372874
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29722,,La Naze,49.101052188363376,2.182863185456444
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40672,,La Paix,48.93967648524234,2.5137618690169865
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39238,,La Paix,48.954693800336784,2.5651682971175145
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13290,,La Picarde,49.015978204139586,2.2886916068595013
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13289,,La Picarde,49.01586892871554,2.288460693093322
TàD 4308,TàD 4308,TàD 4308,IDFM:10407,,La Poste,48.56293804493248,2.4309670338358496
TàD 4318,TàD 4318,TàD 4318,IDFM:10407,,La Poste,48.56293804493248,2.4309670338358496
TàD 4308,TàD 4308,TàD 4308,IDFM:20140,,La Poste,48.56342230137261,2.4325339191880193
TàD 4318,TàD 4318,TàD 4318,IDFM:20140,,La Poste,48.56342230137261,2.4325339191880193
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423521,,La Pépinière,49.05387300223543,2.5016651665016068
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419719,,La Pépinière,49.054276649201846,2.5014287129326225
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:40765,,La Rochelle,49.010778732109756,2.703976852622073
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:40331,,La Rochelle,49.01058227887599,2.700902368536025
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40751,,La Roseraie,48.955314691898906,2.5530511758819583
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38179,,La Roseraie,48.95515053933055,2.5524381162666345
TàD 4595,TàD 4595,TàD 4595,IDFM:3170,,La Source,48.652034793067436,2.2882373193401
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38097,,La Talmouse,49.010619296667784,2.4882329042289286
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38097,,La Talmouse,49.010619296667784,2.4882329042289286
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38098,,La Talmouse,49.01117748356041,2.4883914409420225
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38098,,La Talmouse,49.01117748356041,2.4883914409420225
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29557,,La Tuilerie,49.120411275247655,2.052923614668132
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:413587,,La Villeneuve Saint-Martin,49.06869479054766,1.9651574144681545
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38171,,Labé,48.967730775618854,2.5475767573702686
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423712,,Labé,48.96809826802576,2.5472594181902974
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423638,,Lamartine,48.956243489388356,2.5995860032879365
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:419283,,Lamartine,48.95615776454404,2.5994973589007064
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39013,,Lapin Sauté,48.94397677804495,2.507591915304783
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423621,,Lapin Sauté,48.94368588119587,2.5068301607555967
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38158,,Laroche,48.950368622851734,2.6096606224299754
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38172,,Laurencin,48.966612620330025,2.5491434902482175
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423713,,Laurencin,48.966711739383854,2.5491972624284718
TàD 4306,TàD 4306,TàD 4306,IDFM:11687,,Lavoir,48.462039755620026,2.3216540914122827
TàD 4306,TàD 4306,TàD 4306,IDFM:11686,,Lavoir,48.46170729546511,2.321726020099722
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:32571,,Lavoir,48.962770519531496,1.874337137637578
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29525,,Lavoir,49.193245120672074,2.061522876128327
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29591,,Lavoir,49.1806928890574,2.1051312975864875
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:417065,,Lavoir,49.107690622832756,1.8490982928197355
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:417064,,Lavoir,49.1075075436524,1.8487599509605228
TàD 4595,TàD 4595,TàD 4595,IDFM:483612,,Le Boqueteau,48.643540918895724,2.3045872364162197
TàD 4595,TàD 4595,TàD 4595,IDFM:483615,,Le Boqueteau,48.64227023435925,2.304183343255005
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:492920,,Le Bouchet,48.53268929897715,2.362635349960048
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:492688,,Le Bouchet,48.53252041902086,2.3630166642104222
TàD Dimanche,TàD,TàD Dimanche,IDFM:16781,,Le Champs de Claye - Mauperthuis,48.9386595379755,2.6757895693323164
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16781,,Le Champs de Claye - Mauperthuis,48.9386595379755,2.6757895693323164
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19272,,Le Clos Montceleux,48.954285356428805,2.535390864969876
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19024,,Le Clos Montceleux,48.954384006587404,2.535321709995815
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41580,,Le Cottage,49.11100331288826,2.175899171243487
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41581,,Le Cottage,49.11163396590158,2.176080897841586
TàD 4305,TàD 4305,TàD 4305,IDFM:492711,,Le Domaine,48.53298708468618,2.3446030759248573
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:492711,,Le Domaine,48.53298708468618,2.3446030759248573
TàD 4305,TàD 4305,TàD 4305,IDFM:492712,,Le Domaine,48.533097939875425,2.345129954696678
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:492712,,Le Domaine,48.533097939875425,2.345129954696678
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29520,,Le Fay,49.158676351672845,2.0435046770168857
TàD Goêle,TàD,TàD Goêle,IDFM:38300,,Le Gué,49.02654925195765,2.7509375903613855
TàD Goêle,TàD,TàD Goêle,IDFM:423808,,Le Gué,49.026843933463574,2.7499516776061754
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:41787,,Le Gué,49.079297014830175,2.4433167716106663
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41568,,Le Heaulme,49.165950113486545,1.9992335753994204
TàD Nangis / La-Chapelle-Rablais,TàD,TàD Nangis / La-Chapelle-Rablais,IDFM:10011,,Le Jarrier,48.556013865193265,2.93414363264466
